epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.7520692486266608,0.7096382452038876,0.6716281142508995,0.6963573175440855,0.6963573175440855
1,0.8817508093017546,0.8736820291198759,0.850394624447367,0.870768438666495,0.870768438666495
2,0.916652144182386,0.9133628879706555,0.8962905157942338,0.9120864976187412,0.9120864976187412
3,0.9439871927753986,0.9425171393767893,0.9308030263469436,0.941948770755567,0.941948770755567
4,0.9621919154945707,0.9614105616580184,0.9534157152205958,0.9611275582443043,0.9611275582443043
5,0.9723975475011822,0.972171030956899,0.9662750942153009,0.9720684772815034,0.9720684772815034
6,0.9793180933498893,0.979202024877183,0.9747674741804156,0.9791478954820441,0.9791478954820441
7,0.9856671263466912,0.9856100643680591,0.9825280273470443,0.9855837302098082,0.9855837302098082
8,0.9882397651936301,0.9881812205393623,0.9856517655795263,0.9881580641009139,0.9881580641009139
9,0.9902648124951434,0.9902316085792539,0.9881347210066667,0.9902175312137984,0.9902175312137984
