epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.6465991188769062,0.6374631379827731,0.5684909671025808,0.6304543699317802,0.6304543699317802
1,0.5877738105323402,0.5293735714538644,0.4790881374608962,0.5063714763804865,0.5063714763804865
2,0.587116553286954,0.5231237947716811,0.4756055221479961,0.4998069249581671,0.4998069249581671
3,0.5854318353957678,0.484094940111663,0.45381819616379837,0.46325138370446645,0.46325138370446645
4,0.5819092366784937,0.49054850520276194,0.45580205711344,0.4682713347921225,0.4682713347921225
5,0.5907137254546225,0.5531550299733033,0.49191497563881814,0.5334019822370961,0.5334019822370961
6,0.5928093217447095,0.5093334048915805,0.4712994167954342,0.4866778221135281,0.4866778221135281
7,0.590067255871153,0.5661180280673223,0.4963949679491328,0.5506500193075042,0.5506500193075042
8,0.5901257029747807,0.4795116298644671,0.4531464843426385,0.46029089972969495,0.46029089972969495
9,0.591293150263753,0.48191464934473177,0.4550183870341341,0.4624790835371348,0.4624790835371348
