epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.7998018444490773,0.7978095551878488,0.7560322632702532,0.7962414725189857,0.7962414725189857
1,0.9099383861620931,0.9086867057356713,0.8898336700794651,0.907967563392972,0.907967563392972
2,0.9533662511035688,0.9530656177608654,0.9431256875632559,0.9528896897927661,0.9528896897927661
3,0.9792957198200611,0.9791966974895897,0.9747543591916118,0.9791478954820441,0.9791478954820441
4,0.9893760568477559,0.9893339618204379,0.9870469476460069,0.9893165143519115,0.9893165143519115
5,0.9924215066180663,0.9924112056422951,0.9907754997146845,0.9924057150212382,0.9924057150212382
6,0.9964022886511927,0.9963978301098173,0.9956205431740854,0.9963959325524521,0.9963959325524521
7,0.9969275126985623,0.9969140409161797,0.9962501236846191,0.9969107993306732,0.9969107993306732
8,0.998586053739713,0.9985845828898807,0.9982788191352678,0.9985841163598919,0.9985841163598919
9,0.999485430143639,0.9994852011697829,0.9993738683651928,0.9994851332217789,0.9994851332217789
