epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.7741797790629472,0.7561866692006861,0.7154467811828089,0.7482301454498649,0.7482301454498649
1,0.9129774710199968,0.9118426450994037,0.893592411620292,0.9111854807568541,0.9111854807568541
2,0.9610571508836167,0.9609466417822403,0.9525884427845213,0.9608701248551937,0.9608701248551937
3,0.9846101312538087,0.9845742211070829,0.9812604443655422,0.984553996653366,0.984553996653366
4,0.9933163295673725,0.9933102559182321,0.9918667230375873,0.9933067318831252,0.9933067318831252
5,0.9969188643775144,0.9969128306493998,0.9962471675026958,0.9969107993306732,0.9969107993306732
6,0.9984553996653366,0.9984553996653366,0.9981211090221109,0.9984553996653366,0.9984553996653366
7,0.9990991423439173,0.9990990426186217,0.9989041249921788,0.999098983138113,0.999098983138113
8,0.9994860485404957,0.9994852689989704,0.9993740335348502,0.9994851332217789,0.9994851332217789
9,0.9996139411741344,0.9996138754079806,0.9995303392823623,0.9996138499163342,0.9996138499163342
