epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.7242490097235503,0.7225026012892396,0.6643956161317806,0.7209422062041447,0.7209422062041447
1,0.8755979387949638,0.8691674578714943,0.8444576629977458,0.8665207877461707,0.8665207877461707
2,0.9164646316193453,0.9128074120346058,0.8957407724121745,0.9114429141459647,0.9114429141459647
3,0.9491024212868981,0.9483459371992462,0.9376035045839022,0.9479984553996653,0.9479984553996653
4,0.9691943912193245,0.9690578237462913,0.9624578504515806,0.9689792766121766,0.9689792766121766
5,0.9842165506632824,0.9840866518167928,0.9807012300172282,0.9840391298751449,0.9840391298751449
6,0.9892319035033236,0.9892019547749581,0.9868823110558795,0.9891877976573562,0.9891877976573562
7,0.9932093322386335,0.9931865047494566,0.9917222789060294,0.99317801518857,0.99317801518857
8,0.9966557721982093,0.9966542484933072,0.9959312179765256,0.9966533659415626,0.9966533659415626
9,0.9965298144045488,0.9965262510116724,0.9957763963249294,0.9965246492470073,0.9965246492470073
