epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.5291375112652422,0.5222383844654271,0.5222817840717957,0.5277067348678602,0.5277067348678602
1,0.6411592196570082,0.6396226566211213,0.6396098222970337,0.6402387041773231,0.6402387041773231
2,0.8653026427962489,0.8653026427962489,0.8653025449006053,0.8653026427962489,0.8653026427962489
3,0.9224821127775563,0.9224187742265235,0.9224191125327332,0.9224211423699915,0.9224211423699915
4,0.9556746518748711,0.955669159773785,0.9556691919926044,0.9556692242114238,0.9556692242114238
5,0.9684912258567313,0.9684564894930071,0.9684565811937237,0.96845694799659,0.96845694799659
6,0.9829553672081989,0.9829496768360712,0.9829496892279248,0.9829497016197783,0.9829497016197783
7,0.9914805412483326,0.9914748136341122,0.9914747950462237,0.9914748508098892,0.9914748508098892
8,0.9948906504926562,0.9948848881804674,0.9948848770277342,0.9948849104859335,0.9948849104859335
9,0.9965957248748628,0.9965899353672142,0.9965899378455849,0.9965899403239556,0.9965899403239556
