epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.5099818912133117,0.5082235120251154,0.5082471002272574,0.5098039215686274,0.5098039215686274
1,0.6072261397213541,0.6050875855376501,0.6050700768396629,0.6061381074168798,0.6061381074168798
2,0.6359770540145484,0.6359761295822677,0.6359761295822677,0.6359761295822677,0.6359761295822677
3,0.6215880027900488,0.6213892674268788,0.6213840391750899,0.6214833759590793,0.6214833759590793
4,0.7331638960489433,0.7331628303495311,0.7331628303495311,0.7331628303495311,0.7331628303495311
5,0.7723966598800974,0.7723735535604151,0.7723725609476899,0.7723785166240409,0.7723785166240409
6,0.8255122288677759,0.8251998867107704,0.8252019193514737,0.8252344416027281,0.8252344416027281
7,0.8351020461477658,0.8335985061796629,0.8336028598178569,0.8337595907928389,0.8337595907928389
8,0.8653690572061532,0.8652955939000637,0.8652947127880406,0.8653026427962489,0.8653026427962489
9,0.8789476399998868,0.8789427055361048,0.8789427935182655,0.8789428815004262,0.8789428815004262
