epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.521347954523598,0.5178884775208862,0.5178558890644199,0.5208866155157715,0.5208866155157715
1,0.867438790591464,0.8669709335676462,0.8669727705209775,0.8670076726342711,0.8670076726342711
2,0.9250569010513788,0.9249747611595293,0.9249742704135923,0.9249786871270247,0.9249786871270247
3,0.9667856021544433,0.9667511932166898,0.9667510482283143,0.9667519181585678,0.9667519181585678
4,0.9752784849767338,0.9752770673486786,0.9752770673486785,0.9752770673486786,0.9752770673486786
5,0.989820995662272,0.9897695086862612,0.9897694566386603,0.989769820971867,0.989769820971867
6,0.9906921406530487,0.9906219542043099,0.9906218996776572,0.9906223358908781,0.9906223358908781
7,0.9957503778222098,0.9957373882289784,0.9957373758369896,0.9957374254049446,0.9957374254049446
8,0.996595705114818,0.9965899254536448,0.9965899180184894,0.9965899403239556,0.9965899403239556
9,0.9965899403239556,0.9965899403239556,0.9965899378455849,0.9965899403239556,0.9965899403239556
