epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.7011324079580323,0.4178899345403123,0.2511137759841171,0.33661479834868213,0.33661479834868213
1,0.7789869138695733,0.6579582299255403,0.44608994016902886,0.6027310257224515,0.6027310257224515
2,0.8433422853033368,0.7672184317115666,0.5743307330522563,0.7310257224515719,0.7310257224515719
3,0.8772960585786732,0.835555205907542,0.6841637989029187,0.8161321054302954,0.8161321054302954
4,0.8905741276794966,0.8537746942408554,0.7178216508083222,0.8380438234360115,0.8380438234360115
5,0.9134723139692074,0.8922457180194053,0.7870243925768264,0.8834550651000318,0.8834550651000318
6,0.9297870695009435,0.9163498461666596,0.832301963933368,0.911082883455065,0.911082883455065
7,0.9482360093496592,0.9395962818973623,0.8760910623994422,0.9364877738964751,0.9364877738964751
8,0.9541162892513608,0.9471143219880003,0.891403642811441,0.9447443632899333,0.9447443632899333
9,0.9626156747784808,0.9585304421299607,0.9141159214141591,0.9571292473801206,0.9571292473801206
