epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.7243037013953167,0.4682372189683513,0.301597062981389,0.39091775166719595,0.39091775166719595
1,0.7520508124477743,0.3861595579832223,0.30948124484022466,0.34106065417592885,0.34106065417592885
2,0.8123592654644215,0.64642837470264,0.49126746067128746,0.5941568751984757,0.5941568751984757
3,0.8721355622012595,0.8195247888806524,0.6797313335868568,0.798666243251826,0.798666243251826
4,0.9265355281412929,0.9136500564416372,0.8287037658178509,0.9085423944109241,0.9085423944109241
5,0.9597690207248425,0.9564748278407542,0.9109381967499224,0.9552238805970149,0.9552238805970149
6,0.9712024507415093,0.9702562213820728,0.9380791206602628,0.9698316926008257,0.9698316926008257
7,0.982157452260792,0.9815029697496059,0.960869896760947,0.9812638932994602,0.9812638932994602
8,0.9900286465223679,0.9898956137715362,0.9783202374338588,0.989838043823436,0.989838043823436
9,0.989140268282416,0.9889588393846788,0.9763042412889357,0.9888853604318831,0.9888853604318831
