epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.7124836997612712,0.398041493525312,0.26210139081280076,0.32518259765004764,0.32518259765004764
1,0.8055573120464407,0.7086298449546804,0.4946852758007971,0.6614798348682122,0.6614798348682119
2,0.8536593501172621,0.7890609267311665,0.6174482765483048,0.7596062241981582,0.7596062241981582
3,0.9022015216571673,0.8803995571803278,0.759328214051029,0.8707526198793267,0.8707526198793267
4,0.931667370155446,0.9200671360726029,0.8380545386922066,0.9155287392823118,0.9155287392823118
5,0.9522998103142595,0.9473303949754394,0.8901625660611683,0.9453794855509685,0.9453794855509685
6,0.9752228501891188,0.9743399944061382,0.9456464115474749,0.9739599872975547,0.9739599872975547
7,0.9853126563918823,0.9846570039008031,0.9676326088918893,0.9844395046046364,0.9844395046046364
8,0.9925542500278283,0.9924229425853279,0.9841253472258287,0.992378532867577,0.992378532867577
9,0.9950413341859532,0.994945082589837,0.9893709707255427,0.994919021911718,0.994919021911718
