epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.7132201307480406,0.45379128970505744,0.27733443207769753,0.37154652270562083,0.37154652270562083
1,0.7912042740684262,0.7246796627489961,0.4974431806406127,0.6862496030485868,0.6862496030485868
2,0.8597800297298587,0.8410928095238324,0.6593914439417663,0.8294696729120355,0.8294696729120355
3,0.9115839590854876,0.9083564657688716,0.7992478730058487,0.9063194664973008,0.9063194664973008
4,0.9416300587635489,0.9398924050583822,0.8662831522041824,0.939028262940616,0.939028262940616
5,0.9695345508988359,0.9688938008388921,0.9326751874765041,0.9685614480787551,0.9685614480787551
6,0.9820334883077051,0.9817358616839552,0.958944619392711,0.9815814544299778,0.9815814544299778
7,0.9896232385068596,0.9895559400341105,0.9773277668951552,0.9895204826929184,0.9895204826929184
8,0.9924284022196974,0.9923949483013318,0.982873823914819,0.992378532867577,0.992378532867577
9,0.9949746735294904,0.9949352166699629,0.9882601394811225,0.994919021911718,0.994919021911718
