epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.7057644375615408,0.5539135103962,0.3078193192409561,0.4766592569069546,0.4766592569069546
1,0.7523284931501814,0.5549709388012536,0.366054249532687,0.4833280406478247,0.4833280406478247
2,0.8009612973517642,0.6855662160702698,0.4772602863670176,0.6335344553826612,0.6335344553826612
3,0.8509133982782796,0.7914177064504313,0.6131372915807499,0.7634169577643697,0.7634169577643697
4,0.8752089330240915,0.8316826567973289,0.6830127557897275,0.8123213718640838,0.8123213718640838
5,0.9022370025123475,0.8705295502275423,0.7526196700179141,0.8577326135281041,0.8577326135281041
6,0.9277209935126222,0.9108704570129961,0.8248844991027203,0.9047316608447126,0.9047316608447126
7,0.9510780111307162,0.9441189865915436,0.8837617125209892,0.9415687519847571,0.9415687519847571
8,0.9631901842687713,0.9599017564109571,0.9170101582998172,0.9587170530327088,0.9587170530327088
9,0.9730465740588513,0.9711198206042044,0.9398877520620547,0.9704668148618609,0.9704668148618609
