epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.5999445046983747,0.5441156098040862,0.48037430034116324,0.5187393526405452,0.5187393526405452
1,0.7072318453607103,0.6696033512195315,0.6139315525943905,0.6533219761499148,0.6533219761499148
2,0.846165275025448,0.8404147227616806,0.8038285255863474,0.8373083475298126,0.8373083475298126
3,0.8965953813181379,0.8914224495485553,0.8665932413768989,0.889267461669506,0.889267461669506
4,0.9258920234125241,0.9241685769371455,0.9058490162532079,0.9233390119250426,0.9233390119250426
5,0.9515608673201791,0.9509171930069892,0.9387672883581231,0.9505962521294719,0.9505962521294719
6,0.960733194450131,0.9602081175976726,0.9503342523359859,0.9599659284497445,0.9599659284497445
7,0.9734309841040091,0.9729198306245458,0.9662164349562059,0.9727427597955707,0.9727427597955707
8,0.9749794885769955,0.9745894440078187,0.9682688981145131,0.9744463373083475,0.9744463373083475
9,0.9762027294355183,0.9761728214816084,0.970102556453344,0.9761499148211243,0.9761499148211243
