epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.6243556349591923,0.589368884175724,0.5180118547930127,0.5698466780238501,0.5698466780238501
1,0.714404775891441,0.6810830386652591,0.6251559786663539,0.666098807495741,0.666098807495741
2,0.8660464544602348,0.8480574328541225,0.8178723118786766,0.8424190800681431,0.8424190800681431
3,0.918525006971917,0.916620723955811,0.8965271341846123,0.9156729131175468,0.9156729131175468
4,0.9321453583392537,0.9301548026014661,0.9134054406643046,0.9293015332197615,0.9293015332197615
5,0.9653916608990678,0.9651923927747397,0.956429843212971,0.965076660988075,0.965076660988075
6,0.9783497740464557,0.9779775181401095,0.9724997116992447,0.9778534923339012,0.9778534923339012
7,0.9881489306151554,0.9880977336356966,0.985079883805374,0.9880749574105622,0.9880749574105622
8,0.9897658802748066,0.9897686051182881,0.9871372067798095,0.989778534923339,0.989778534923339
9,0.9932403625806113,0.9931987049346839,0.9914742193173567,0.9931856899488927,0.9931856899488927
