epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.6201022146507666,0.6201022146507666,0.5228581634735953,0.6201022146507666,0.6201022146507666
1,0.8482463303485622,0.8335010852997705,0.7992210914878846,0.82793867120954,0.82793867120954
2,0.9215828861772812,0.9211192381204448,0.9013565707625798,0.9207836456558773,0.9207836456558773
3,0.9486525647384337,0.9487420200140143,0.9354341967772095,0.948892674616695,0.948892674616695
4,0.9657659744217095,0.9657591385869702,0.9567856472398395,0.9659284497444633,0.9659284497444633
5,0.9803615480233234,0.9803412903605365,0.9752254091404129,0.9804088586030665,0.9804088586030665
6,0.9880572086822875,0.9880516554025749,0.9849641393442623,0.9880749574105622,0.9880749574105622
7,0.9914778317132174,0.9914654681446963,0.9892600995316159,0.9914821124361158,0.9914821124361158
8,0.9940538611274645,0.994022873394299,0.9924747104301905,0.9940374787052811,0.9940374787052811
9,0.9957450005954043,0.9957348323723102,0.9946352862901863,0.995741056218058,0.995741056218058
