epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.6062720255448846,0.6223375086782922,0.4987962517895999,0.6482112436115843,0.6482112436115843
1,0.8163578434720815,0.7958073670265764,0.7559172079345319,0.7879045996592845,0.7879045996592845
2,0.9143143501267117,0.9136041096265833,0.8921142535893444,0.9131175468483816,0.9131175468483816
3,0.9438965778752666,0.9438359363495055,0.9295274544971678,0.9437819420783645,0.9437819420783645
4,0.9632370858557376,0.9632833651364077,0.9537732212140275,0.9633730834752982,0.9633730834752982
5,0.9804809747112043,0.9804370024211392,0.9754649278949468,0.9804088586030665,0.9804088586030665
6,0.9880749574105622,0.9880749574105622,0.9850224535619514,0.9880749574105622,0.9880749574105622
7,0.9906230474222043,0.9906257854784568,0.9882205388049967,0.9906303236797275,0.9906303236797275
8,0.9923430830695353,0.9923375931417494,0.9903808600417867,0.9923339011925043,0.9923339011925043
9,0.9923430830695353,0.9923375931417494,0.9903808600417867,0.9923339011925043,0.9923339011925043
