epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.6159960054044529,0.5818282700865897,0.5084953393737396,0.5621805792163543,0.5621805792163543
1,0.7385259793393064,0.7089495012922951,0.6561999876955888,0.6959114139693356,0.6959114139693356
2,0.8837620358063287,0.8740200193874899,0.8468036592401307,0.8705281090289608,0.8705281090289608
3,0.9211718708254799,0.9191813833190023,0.899752726237703,0.9182282793867121,0.9182282793867121
4,0.9486150609542127,0.9482610056488938,0.9352983958765307,0.9480408858603067,0.9480408858603067
5,0.9169433178468392,0.9152330234843941,0.891062010987739,0.9173764906303237,0.9173764906303237
6,0.9557069846678024,0.9557069846678024,0.9443691132301053,0.9557069846678024,0.9557069846678024
7,0.9678781634131902,0.967724230669674,0.9595795959046842,0.9676320272572402,0.9676320272572402
8,0.9779030532018473,0.9778747628043505,0.9722380881352479,0.9778534923339012,0.9778534923339012
9,0.9820968850207777,0.9821037722770538,0.9775119377186302,0.9821124361158433,0.9821124361158433
