epoch,precision,f1 score (weighted),f1 score (macro),accuracy,recall
0,0.6183797634420549,0.5345506677406879,0.48613883092066684,0.5085178875638842,0.5085178875638842
1,0.6377915364937378,0.5496946999027004,0.5043310089344084,0.524701873935264,0.524701873935264
2,0.6083846702177341,0.49926304295361523,0.46135856459052627,0.4744463373083475,0.4744463373083475
3,0.6313945785980317,0.5979532950873854,0.5270205908450337,0.5792163543441227,0.5792163543441227
4,0.6470149271512134,0.583990678926529,0.5293316923994928,0.5604770017035775,0.5604770017035775
5,0.676387948939348,0.5986075732815216,0.5524887251885259,0.575809199318569,0.575809199318569
6,0.7294793099874477,0.6614476472835062,0.6179629027009437,0.6422487223168655,0.6422487223168655
7,0.7635417710525436,0.7138375845262467,0.6705049979703673,0.6984667802385008,0.6984667802385008
8,0.7747465371298405,0.7296493188626777,0.6870482696973568,0.7155025553662692,0.7155025553662692
9,0.8102580364551542,0.7961110264757597,0.7535615186861283,0.7896081771720613,0.7896081771720613
